"_id";"timestamp";"eventName";"transactionId";"userId";"trackingIds";"server.ip";"server.port";"client.ip";"client.port";"request.protocol";"request.operation";"request.detail";"http.request.secure";"http.request.method";"http.request.path";"http.request.queryParameters";"http.request.headers";"http.request.cookies";"http.response.headers";"response.status";"response.statusCode";"response.detail";"response.elapsedTime";"response.elapsedTimeUnits";"component";"realm"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5317";"2023-06-11T21:23:39.449Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5313";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"58768";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5319";"2023-06-11T21:23:39.449Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5314";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"58764";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5321";"2023-06-11T21:23:39.450Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5315";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"58766";"CREST";"QUERY";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/commontasks";"{""_queryFilter"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5389";"2023-06-11T21:23:50.197Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5387";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55657";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/*";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.1""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5397";"2023-06-11T21:23:50.228Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5395";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55654";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5402";"2023-06-11T21:23:50.242Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5400";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55657";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/users/amadmin";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Users";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5407";"2023-06-11T21:23:50.346Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5405";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55664";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/version";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5412";"2023-06-11T21:23:50.374Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5410";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55664";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/version";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"4";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5417";"2023-06-11T21:23:50.404Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5415";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55664";"CREST";"QUERY";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_queryFilter"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"5";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5425";"2023-06-11T21:23:50.408Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5423";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55666";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/services/rest";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5427";"2023-06-11T21:23:50.409Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5422";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55665";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/services/rest";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"4";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5432";"2023-06-11T21:23:50.436Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5430";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55665";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5442";"2023-06-11T21:23:50.453Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5437";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55666";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5441";"2023-06-11T21:23:50.453Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5438";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55665";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5447";"2023-06-11T21:23:50.492Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5445";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55666";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/serverinfo/version";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5458";"2023-06-11T21:23:50.531Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5450";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55666";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5460";"2023-06-11T21:23:50.532Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5456";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55665";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5462";"2023-06-11T21:23:50.533Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5455";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""c568e142680cb31f01""]";"172.29.119.77";"7070";"172.29.112.1";"55664";"CREST";"QUERY";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/commontasks";"{""_queryFilter"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5469";"2023-06-11T21:23:58.243Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5467";;;"172.29.119.77";"7070";"172.29.112.1";"55664";;;;"false";"GET";"http://openam.example.com:7070/openam/realm/RMRealm";"{""RMRealm.tblDataActionHref"":[""/Users""]}";"{""accept"":[""text/html, */*; q=0.01""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"297";"MILLISECONDS";"jato";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5474";"2023-06-11T21:23:58.397Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5472";;;"172.29.119.77";"7070";"172.29.112.1";"55664";;;;"false";"GET";"http://openam.example.com:7070/openam/agentconfig/Agents";"{""Agents.tabCommon.TabHref"":[""186""],""jato.pageSession"":[""AKztAAVzcgARamF2YS51dGlsLkhhc2hNYXAFB9rBwxZg0QMAAkYACmxvYWRGYWN0b3JJAAl0aHJlc2hvbGR4cD9AAAAAAAAMdwgAAAAQAAAABHQAImNvbS1pcGxhbmV0LWFtLWNvbnNvbGUtbG9jYXRpb24tZG50AAYvVXNlcnN0AAxjdXJyZW50UmVhbG1xAH4AA3QAFENDVGFicy5TZWxlY3RlZFRhYklkdAABMXQAEkN1cnJlbnRQcm9maWxlVmlld3QAAS94""]}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"128";"MILLISECONDS";"jato";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5489";"2023-06-11T21:23:58.789Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5487";;;"172.29.119.77";"7070";"172.29.112.1";"55664";;;;"false";"POST";"http://openam.example.com:7070/openam/agentconfig/Agents";"{}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/agentconfig/Agents?Agents.tabCommon.TabHref=186&jato.pageSession=AKztAAVzcgARamF2YS51dGlsLkhhc2hNYXAFB9rBwxZg0QMAAkYACmxvYWRGYWN0b3JJAAl0aHJlc2hvbGR4cD9AAAAAAAAMdwgAAAAQAAAABHQAImNvbS1pcGxhbmV0LWFtLWNvbnNvbGUtbG9jYXRpb24tZG50AAYvVXNlcnN0AAxjdXJyZW50UmVhbG1xAH4AA3QAFENDVGFicy5TZWxlY3RlZFRhYklkdAABMXQAEkN1cnJlbnRQcm9maWxlVmlld3QAAS94&requester=XUI""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"288";"MILLISECONDS";"jato";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5516";"2023-06-11T21:24:00.649Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-5514";;;"172.29.119.77";"7070";"172.29.112.1";"59042";;;;"false";"POST";"http://openam.example.com:7070/openam/agentconfig/Agents";"{}";"{""accept"":[""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/agentconfig/Agents""],""upgrade-insecure-requests"":[""1""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""]}";"{""JSESSIONID"":""4192CB77ABD280D1EC626C8BBA093B01"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"143";"MILLISECONDS";"jato";
